"Season","Club Name","Surname","Forename","FlightID","Flight Date","Entry Date","Glider","Registration","Handicap","Cross Country Points","Distance Points","Speed Points","Bonus Points","Height Points","Claim Type","Open Ladder","Weekend Ladder","Junior Ladder","Height Ladder","Local Ladder 1","Local  Ladder 2","Local  Ladder 3","Local  Ladder 4","Local  Ladder 5","Launch Site","Start Point","Start Point Name","TP 1","TP 1 Name","TP 2","TP 2 Name","TP 3","TP 3 Name","TP 4","TP 4 Name","Finish Point","Finish Point Name","TP 1 OK?","TP 2 OK?","TP 3 OK?","TP 4 OK?","Finish OK?","Landout Point","Landout Point Name","Landout Position","Task Time","Scoring Distance (km)","Scoring Speed (kph)","Handicapped Distance (km)","Handicapped Speed (kph)","Declared?","Completed?","Sector Type","Task Shape Code","Shape Factor","Triangle Shape","Task Shape","Task Achievement","Height gain (ft)","Max Height (ft)","Pilot Input?","Penalty applies?","Penalty Override?","Logger used?","Logger file","Photos used?","GPS Landout?","Competition?","Wooden?","Height loss","Distance Penalty","Validated?","Multiple Laps?","Default?","No Score?","Times Viewed","Club task?","Turbo?","Pending Points","Pending Distance Points","Pending Speed Points","Pending Bonus Points","Completion Factor","Notes","File created on"
"2025","Imperial College Gliding Club","Clark","Aidan",126398,09-Aug-2025,09-Aug-2025,"DISCUS W","G-CJSE",98.50,761,554,138,69,0,"C","1",True,True,False,False,False,False,False,False,"Lasham","LAS","LASHAM FINISH NORTH","HUN","HUNGERFORD","CBN","CHILBOLTON","","","","","LAS","LASHAM FINISH NORTH",True,True,False,False,True,"","","","01h 22m 12s",101.052,73.761,102.591,74.884,True,True,"F","TR",1.080,2,"29%/41% Triangle","Declared/Completed",0,0,True,False,"",True,"2025-08-09-XCS-AAA-02.igc",False,False,False,False,1000,0.000,False,False,False,False,21,False,False,0,0,0,0,1.1,"Shakedown flight after a quiet season for the ICGC Discus. Only one major issue found",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",126605,10-Aug-2025,11-Aug-2025,"PEGASE","G-CFVV",95.00,2436,1416,798,221,0,"C","1",True,True,False,True,False,True,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","EDG","EDGEHILL","EAR","EARITH","RUS","RUSHDEN","HDW","HARDWICK","GRL","GRANSDEN LODGE",True,True,False,True,True,"","","","02h 53m 57s",292.973,101.054,308.392,106.373,True,True,"V","PG",0.918,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"58AV4SL1 (1) (1) (1).igc",False,False,True,False,1000,0.000,False,False,False,False,36,False,False,0,0,0,0,1.1,"Flying the Cloud Rally Racer task non-comp as a warm up for my shift in Team DM tomorrow. Desperately needed some water ballast to make the cruise speeds I had chosen work, dry Peg flies like a brick at 80kts.",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",127363,08-Sep-2025,08-Sep-2025,"DISCUS W","G-CJXR",98.50,2409,1574,616,219,0,"C","1",False,True,False,True,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","EDG","EDGEHILL","KLY","KING'S LYNN","","","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","03h 32m 00s",310.135,87.774,314.858,89.111,True,True,"F","TR",1.000,0,"23%/47% Triangle","Declared/Completed",0,0,True,False,"",True,"2025-09-08-XCS-AAA-01 (1).igc",False,False,False,False,1000,0.000,False,False,False,False,65,False,False,0,0,0,0,1.1,"Great day out on a long overdue first 300. Got a bit soft at KLY but I knew I had to catch Chris in 869 so kept pushing on. Worked out in the end and I pulled away on glide.",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",127042,24-Aug-2025,24-Aug-2025,"DISCUS W","G-CJSE",98.50,1437,964,343,131,0,"C","1",True,True,False,False,False,False,False,False,"Aston Down","NAI","NAILSWORTH","KTN","KILMINGTON","SHM","SHEPTON MALLETT","WRO","WROUGHTON","*TP4","FAR FAR AWAY","AST","ASTON DOWN",True,True,False,True,True,"","","","02h 15m 12s",189.869,84.262,192.761,85.545,True,True,"B","PG",1.000,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"2025-08-24-XCS-AAA-01.igc",False,False,True,False,1000,0.000,False,False,False,False,13,False,False,0,0,0,0,1.1,"Junior Nationals Day 9",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",126843,17-Aug-2025,19-Aug-2025,"DISCUS W","G-CJSE",98.50,673,543,68,61,0,"C","1",True,True,False,False,False,False,False,False,"Aston Down","*TP0","JELLYFISH","LBN","LAMBOURN","*TP2","LITTLE SHERWOOD FOREST","","","","","AST","ASTON DOWN",True,True,False,False,True,"","","","01h 44m 18s",107.062,61.589,108.692,62.527,True,True,"B","TR",1.000,0,"15%/43% Triangle","Declared/Completed",0,0,True,False,"",True,"58HV2V93.igc",False,False,True,False,1000,0.000,False,False,False,False,2,False,False,0,0,0,0,1.1,"Junior Nationals Day 2",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",126691,12-Aug-2025,12-Aug-2025,"DISCUS W","G-CJXR",98.50,861,578,205,78,0,"C","1",False,True,False,True,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","BOZ","BOZEAT","LYV","LYVEDEN","SAC","SACKVILLE","STN","ST NEOTS","GRL","GRANSDEN LODGE",True,True,False,True,True,"","","","01h 21m 45s",114.766,84.232,116.514,85.515,True,True,"V","PG",0.992,0,"Non-convex Polygon","Declared/Completed",0,0,True,False,"",True,"58CV4SO1.igc",False,False,True,False,1000,0.000,False,False,False,False,34,False,False,0,0,0,0,1.1,"Cloud Rally Funsters Day 4. Went sniffing but had to dump the ballast to stay airborne. Got better after 30mins and I was joined by the rest. Very scratchy on task with no high climbs or strong climbs but managed to make it round.",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",127036,23-Aug-2025,24-Aug-2025,"DISCUS W","G-CJSE",98.50,715,636,14,65,0,"C","1",True,True,False,False,False,False,False,False,"Aston Down","*TP0","JELLYFISH","CME","CHELTENHAM EAST","MAR","MARLBOROUGH","*TP2","LITTLE SHERWOOD FOREST","","","AST","ASTON DOWN",True,True,False,False,True,"","","","02h 19m 31s",119.419,51.357,121.237,52.139,True,True,"B","PG",1.050,1,"Triangle","Declared/Completed",0,0,True,False,"",True,"2025-08-23-XCS-AAA-01.igc",False,False,True,False,1000,0.000,False,False,False,False,1,False,False,0,0,0,0,1.1,"Junior Nationals Day 8",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",127409,09-Sep-2025,09-Sep-2025,"DISCUS W","G-CJXR",98.50,2545,1675,639,231,0,"C","1",False,True,False,True,False,False,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","CAL","CALVERT RAIL JUNCTION","EAW","EASTWELL","SOH","SOHAM","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","03h 31m 15s",305.596,86.796,310.250,88.118,True,True,"F","PG",1.080,2,"Triangle","Declared/Completed",0,0,True,False,"",True,"2025-09-09-XCS-AAA-01 (1).igc",False,False,False,False,1000,0.000,False,False,False,False,123,False,False,0,0,0,0,1.1,"Wait two years to finish a 300 then do two in two days. Great fun racing the pundits today, not sure i would've set myself a 300 today if there wasnt a race to be had. ",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",127345,06-Sep-2025,06-Sep-2025,"PEGASE","G-CFVV",95.00,535,486,0,49,0,"C","1",True,True,False,True,False,True,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","CRO","CROWLAND BRIDGE","MCH","MARCH","PAP","PAPWORTH","","","GRL","GRANSDEN LODGE",True,True,False,False,True,"","","","02h 44m 02s",123.441,45.152,129.937,47.528,False,True,"F","PG",0.997,0,"Non-convex Polygon","Undeclared/Completed",0,0,True,False,"",True,"2025-09-06-XCS-AAA-01.igc",False,False,False,False,1000,0.000,False,False,False,False,77,False,False,0,0,0,0,1.1,"Bit of a slog into 20kts. Not surprised by the lack of company on task. ",23-Jun-2026
"2025","Cambridge Gliding Centre","Clark","Aidan",125215,08-Jul-2025,08-Jul-2025,"PEGASE","G-CFVV",95.00,1120,841,177,102,0,"C","1",False,True,False,True,False,True,False,False,"Gransden Lodge","GRL","GRANSDEN LODGE","DTN","DONINGTON","","","","","","","GRL","GRANSDEN LODGE",True,False,False,False,True,"","","","02h 22m 10s",159.844,67.460,168.256,71.011,True,True,"F","OR",1.000,0,"Out and Return","Declared/Completed",0,0,True,False,"",True,"2025-07-08-XCS-AAA-01.igc",False,False,False,False,1000,0.000,False,False,False,False,44,False,False,0,0,0,0,1.1,"Underset task to start my xc season. Decided it wasn't enough and extended after finishing. ",23-Jun-2026
